click_id;website;user_id;ad_id;did_click
click1;www.facebook.com;user553;68;False
click2;www.facebook.com;user553;73;False
click3;www.facebook.com;user553;12;False
click4;www.facebook.com;user553;113;False
click5;http://www.facebook.com;user553;124;False
click6;http://www.facebook.com;user553;36;False
click7;https://www.facebook.com;user553;101;False
click8;https://www.sporza.be;user553;39;False
click9;www.sporza.be;user553;8;False
click10;www.facebook.com;user553;97;True
click11;www.imdb.com;user553;96;False
click12;www.facebook.com;user553;42;False
click13;www.facebook.com;user553;9;False
click14;www.facebook.com;user553;76;False
click15;www.facebook.com;user553;50;False
click16;www.sporza.be;user553;11;False
click17;www.imdb.com;user553;57;False
click18;www.imdb.com;user553;42;False
click19;www.imdb.com;user553;9;False
click20;www.imdb.com;user553;73;False
click21;www.facebook.com;user553;18;False
click22;www.facebook.com;user553;11;False
click23;www.facebook.com;user553;26;False
click24;www.imdb.com;user553;68;False
click25;www.facebook.com;user553;42;False
click26;www.facebook.com;user553;90;False
click27;www.facebook.com;user553;86;False
click28;http://www.imdb.com;user553;116;False
click29;www.sporza.be;user553;7;True
click30;https://www.facebook.com;user553;16;False
click31;www.facebook.com;user553;29;False
click32;https://www.sporza.be;user553;47;False
click33;www.imdb.com;user553;115;True
click34;www.facebook.com;user553;29;False
click35;www.facebook.com;user553;91;False
click36;www.imdb.com;user553;86;False
click37;https://www.facebook.com;user553;62;False
click38;http://www.facebook.com;user553;37;False
click39;www.facebook.com;user553;124;True
click40;www.facebook.com;user553;41;False
click41;www.facebook.com;user553;120;False
click42;www.facebook.com;user553;87;True
click43;http://www.facebook.com;user553;34;False
click44;www.imdb.com;user553;57;True
click0;www.imdb.com;user554;51;False
click1;www.facebook.com;user554;6;False
click2;www.facebook.com;user554;38;False
click3;www.facebook.com;user554;107;False
click4;http://www.imdb.com;user554;115;False
click5;www.facebook.com;user554;39;False
click6;http://www.facebook.com;user554;15;False
click7;www.imdb.com;user554;97;False
click8;www.facebook.com;user554;71;False
click9;http://www.facebook.com;user554;37;False
click10;www.sporza.be;user554;9;False
click11;www.imdb.com;user554;83;False
click12;www.facebook.com;user554;70;False
click13;www.imdb.com;user554;11;False
click14;http://www.facebook.com;user554;47;False
click15;www.imdb.com;user554;59;False
click16;www.facebook.com;user554;58;False
click17;www.facebook.com;user554;19;False
click18;www.imdb.com;user554;0;False
click19;www.facebook.com;user554;97;False
click20;http://www.imdb.com;user554;119;False
click21;www.imdb.com;user554;17;True
click22;www.facebook.com;user554;78;False
click23;www.facebook.com;user554;78;False
click24;http://www.facebook.com;user554;124;False
click25;www.facebook.com;user554;109;False
click26;www.imdb.com;user554;74;False
click27;https://www.facebook.com;user554;103;False
click28;https://www.facebook.com;user554;103;True
click29;http://www.imdb.com;user554;4;False
click30;http://www.facebook.com;user554;71;False
click31;www.facebook.com;user554;119;False
click32;http://www.imdb.com;user554;48;False
click33;www.facebook.com;user554;51;False
click34;http://www.facebook.com;user554;69;False
click35;www.imdb.com;user554;72;False
click36;www.facebook.com;user554;62;False
click37;www.imdb.com;user554;18;True
click38;www.facebook.com;user554;52;True
click39;http://www.facebook.com;user554;119;False
click40;http://www.facebook.com;user554;80;False
click0;www.sporza.be;user555;0;False
click1;http://www.imdb.com;user555;54;False
click2;www.facebook.com;user555;107;False
click3;www.sporza.be;user555;117;True
click4;www.facebook.com;user555;94;False
click5;www.imdb.com;user555;99;True
click6;http://www.facebook.com;user555;3;False
click7;https://www.imdb.com;user555;17;False
click8;www.facebook.com;user555;60;False
click9;www.imdb.com;user555;14;False
click10;https://www.facebook.com;user555;17;False
click11;www.facebook.com;user555;4;False
click12;www.facebook.com;user555;108;False
click13;www.sporza.be;user555;118;False
click14;www.facebook.com;user555;98;False
click15;www.facebook.com;user555;54;False
click16;www.imdb.com;user555;24;False
click17;http://www.facebook.com;user555;29;False
click18;www.facebook.com;user555;53;False
click19;http://www.facebook.com;user555;20;True
click20;www.imdb.com;user555;93;False
click21;http://www.facebook.com;user555;84;True
click22;www.facebook.com;user555;31;False
click23;www.facebook.com;user555;55;False
click24;www.facebook.com;user555;47;False
click25;www.imdb.com;user555;68;False
click26;www.facebook.com;user555;119;False
click27;https://www.facebook.com;user555;79;False
click28;www.facebook.com;user555;105;False
click29;http://www.facebook.com;user555;42;False
click30;www.facebook.com;user555;78;False
click31;www.facebook.com;user555;17;False
click32;www.imdb.com;user555;120;False
click33;www.facebook.com;user555;63;False
click34;www.facebook.com;user555;23;False
click35;http://www.facebook.com;user555;108;False
click36;www.imdb.com;user555;10;True
click37;http://www.facebook.com;user555;52;False
click38;www.imdb.com;user555;102;False
click39;www.facebook.com;user555;86;False
click40;http://www.sporza.be;user555;102;False
click41;www.facebook.com;user555;60;False
click42;www.imdb.com;user555;38;False
click43;www.imdb.com;user555;21;False
click44;www.facebook.com;user555;15;False
click45;https://www.facebook.com;user555;68;False
click46;https://www.facebook.com;user555;115;False
click47;www.facebook.com;user555;4;False
click48;https://www.facebook.com;user555;39;False
click49;www.facebook.com;user555;83;False
click50;http://www.facebook.com;user555;78;True
click51;https://www.facebook.com;user555;47;False
click52;www.facebook.com;user555;22;False
click53;www.facebook.com;user555;113;False
click54;www.imdb.com;user555;52;True
click55;https://www.facebook.com;user555;64;False
click56;https://www.facebook.com;user555;26;False
click57;http://www.facebook.com;user555;104;False
click58;www.facebook.com;user555;49;False
click0;www.facebook.com;user556;93;False
click1;www.imdb.com;user556;108;False
click0;http://www.facebook.com;user557;25;False
click1;www.imdb.com;user557;62;False
click2;www.facebook.com;user557;88;False
click3;www.imdb.com;user557;87;False
click4;http://www.facebook.com;user557;104;False
click5;www.facebook.com;user557;120;False
click6;https://www.facebook.com;user557;38;False
click7;www.facebook.com;user557;56;False
click8;www.facebook.com;user557;55;False
click9;www.facebook.com;user557;86;False
click10;www.facebook.com;user557;79;True
click11;www.facebook.com;user557;86;False
click12;www.facebook.com;user557;29;False
click13;http://www.facebook.com;user557;62;False
click14;http://www.facebook.com;user557;76;False
click15;www.facebook.com;user557;98;False
click16;www.facebook.com;user557;38;False
click17;http://www.facebook.com;user557;89;False
click18;www.imdb.com;user557;56;False
click19;www.facebook.com;user557;118;True
click20;http://www.imdb.com;user557;31;False
click21;www.imdb.com;user557;95;False
click22;www.facebook.com;user557;101;False
click23;https://www.sporza.be;user557;109;False
click24;www.imdb.com;user557;104;False
click25;http://www.imdb.com;user557;18;False
click26;www.sporza.be;user557;60;False
click27;http://www.facebook.com;user557;75;False
click28;www.imdb.com;user557;93;False
click29;http://www.imdb.com;user557;36;False
click30;www.imdb.com;user557;8;False
click31;www.facebook.com;user557;124;False
click32;www.imdb.com;user557;51;True
click33;www.imdb.com;user557;12;False
click34;www.facebook.com;user557;76;False
click35;https://www.facebook.com;user557;26;False
click36;https://www.facebook.com;user557;57;False
click37;http://www.facebook.com;user557;50;False
click38;www.facebook.com;user557;50;True
click39;http://www.facebook.com;user557;8;True
click40;https://www.imdb.com;user557;101;False
click0;http://www.imdb.com;user558;62;False
click1;https://www.facebook.com;user558;43;False
click2;www.facebook.com;user558;17;False
click3;http://www.imdb.com;user558;82;False
click4;www.facebook.com;user558;85;False
click5;www.facebook.com;user558;8;False
click6;www.facebook.com;user558;95;False
click7;www.facebook.com;user558;52;True
click8;www.facebook.com;user558;8;False
click9;www.facebook.com;user558;16;True
click0;www.imdb.com;user559;91;True
click1;http://www.sporza.be;user559;69;False
click2;http://www.facebook.com;user559;74;False
click3;www.facebook.com;user559;100;True
click4;http://www.imdb.com;user559;73;False
click5;http://www.facebook.com;user559;28;False
click6;http://www.sporza.be;user559;3;False
click7;www.imdb.com;user559;30;False
click8;http://www.facebook.com;user559;59;False
click9;www.facebook.com;user559;77;False
click10;https://www.imdb.com;user559;59;False
click11;www.facebook.com;user559;85;False
click12;www.facebook.com;user559;43;False
click13;www.facebook.com;user559;26;False
click14;www.facebook.com;user559;22;False
click15;www.facebook.com;user559;47;True
click16;www.facebook.com;user559;14;False
click17;www.sporza.be;user559;91;True
click18;www.imdb.com;user559;103;False
click19;www.imdb.com;user559;84;False
click20;www.facebook.com;user559;40;False
click21;https://www.sporza.be;user559;52;False
click0;http://www.facebook.com;user560;46;False
click1;www.facebook.com;user560;85;False
click2;www.facebook.com;user560;64;False
click3;www.imdb.com;user560;45;False
click4;www.facebook.com;user560;120;True
click5;www.facebook.com;user560;100;False
click6;www.facebook.com;user560;75;False
click7;http://www.imdb.com;user560;86;False
click8;www.facebook.com;user560;93;True
click9;http://www.facebook.com;user560;76;True
click10;www.facebook.com;user560;103;False
click11;www.facebook.com;user560;93;False
click12;www.facebook.com;user560;102;False
click13;www.facebook.com;user560;60;False
click14;www.facebook.com;user560;114;False
click15;https://www.facebook.com;user560;71;False
click16;https://www.imdb.com;user560;106;False
click17;www.facebook.com;user560;76;False
click18;www.imdb.com;user560;1;False
click19;www.imdb.com;user560;76;False
click20;https://www.facebook.com;user560;22;False
click21;www.imdb.com;user560;58;False
click22;www.facebook.com;user560;103;False
click23;http://www.facebook.com;user560;90;False
click24;www.facebook.com;user560;61;False
click25;www.facebook.com;user560;39;False
click26;www.facebook.com;user560;28;False
click27;www.facebook.com;user560;119;False
click28;www.imdb.com;user560;73;False
click29;http://www.facebook.com;user560;66;False
click30;www.facebook.com;user560;107;False
click31;www.sporza.be;user560;90;True
click32;https://www.facebook.com;user560;33;True
click33;www.imdb.com;user560;29;False
click34;www.sporza.be;user560;73;False
click35;www.facebook.com;user560;73;True
click36;www.facebook.com;user560;32;True
click37;https://www.facebook.com;user560;73;False
click38;http://www.facebook.com;user560;97;True
click39;https://www.imdb.com;user560;98;False
click40;http://www.sporza.be;user560;115;False
click41;www.facebook.com;user560;72;False
click42;www.sporza.be;user560;90;False
click43;www.facebook.com;user560;64;False
click44;www.facebook.com;user560;26;False
click45;www.facebook.com;user560;83;False
click46;http://www.imdb.com;user560;77;False
click47;www.facebook.com;user560;26;False
click48;www.facebook.com;user560;6;False
click49;https://www.facebook.com;user560;18;False
click50;http://www.facebook.com;user560;48;False
click51;http://www.sporza.be;user560;92;False
click52;www.imdb.com;user560;36;False
click53;https://www.facebook.com;user560;45;False
click54;www.facebook.com;user560;100;False
click55;www.facebook.com;user560;37;True
click56;www.facebook.com;user560;105;True
click57;www.facebook.com;user560;121;False
click58;https://www.imdb.com;user560;75;False
click59;http://www.facebook.com;user560;108;False
click60;www.facebook.com;user560;3;True
click61;www.sporza.be;user560;95;False
click62;http://www.sporza.be;user560;13;False
click63;www.imdb.com;user560;124;False
click64;www.sporza.be;user560;60;False
click65;www.imdb.com;user560;7;False
click66;http://www.facebook.com;user560;69;False
click67;www.imdb.com;user560;13;False
click68;https://www.facebook.com;user560;15;False
click0;www.facebook.com;user561;119;False
click1;www.facebook.com;user561;12;False
click2;www.facebook.com;user561;123;False
click3;http://www.facebook.com;user561;116;False
click4;www.imdb.com;user561;19;False
click5;www.imdb.com;user561;7;False
click6;https://www.facebook.com;user561;121;False
click7;http://www.facebook.com;user561;3;False
click8;www.imdb.com;user561;12;False
click9;www.sporza.be;user561;34;False
click10;https://www.imdb.com;user561;46;False
click11;www.imdb.com;user561;9;False
click12;www.facebook.com;user561;63;False
click13;www.imdb.com;user561;69;False
click14;www.imdb.com;user561;28;False
click15;www.facebook.com;user561;20;False
click16;http://www.imdb.com;user561;115;False
click17;www.facebook.com;user561;27;False
click0;www.facebook.com;user562;43;False
click1;www.facebook.com;user562;94;False
click2;www.sporza.be;user562;108;False
click0;www.imdb.com;user563;59;False
click1;www.imdb.com;user563;110;False
click2;www.facebook.com;user563;53;False
click3;https://www.facebook.com;user563;78;False
click4;www.facebook.com;user563;90;False
click5;www.facebook.com;user563;42;False
click6;www.sporza.be;user563;111;False
click7;https://www.facebook.com;user563;46;False
click8;http://www.imdb.com;user563;96;False
click9;www.imdb.com;user563;117;True
click10;http://www.sporza.be;user563;113;True
click11;http://www.imdb.com;user563;87;False
click12;www.facebook.com;user563;84;False
click13;www.facebook.com;user563;10;False
click14;http://www.facebook.com;user563;86;False
click15;www.imdb.com;user563;43;False
click16;www.facebook.com;user563;122;True
click17;www.sporza.be;user563;69;False
click18;http://www.imdb.com;user563;52;True
click19;http://www.facebook.com;user563;20;False
click20;https://www.facebook.com;user563;82;False
click21;http://www.facebook.com;user563;33;False
click22;www.facebook.com;user563;77;False
click23;www.imdb.com;user563;9;False
click24;www.facebook.com;user563;3;False
click25;www.facebook.com;user563;39;False
click26;www.facebook.com;user563;121;False
click27;https://www.facebook.com;user563;73;False
click28;www.imdb.com;user563;85;True
click29;http://www.facebook.com;user563;29;False
click30;www.imdb.com;user563;42;False
click31;www.imdb.com;user563;68;False
click32;www.facebook.com;user563;29;False
click33;www.imdb.com;user563;24;False
click34;www.facebook.com;user563;81;False
click35;https://www.imdb.com;user563;71;False
click36;www.facebook.com;user563;75;False
click37;www.facebook.com;user563;65;False
click38;www.imdb.com;user563;83;False
click39;www.facebook.com;user563;48;False
click40;www.facebook.com;user563;24;False
click41;www.facebook.com;user563;90;False
click42;https://www.facebook.com;user563;119;False
click43;https://www.facebook.com;user563;10;False
click44;http://www.facebook.com;user563;41;False
click45;www.facebook.com;user563;38;False
click46;www.imdb.com;user563;104;False
click47;http://www.facebook.com;user563;55;False
click48;http://www.imdb.com;user563;21;False
click49;http://www.imdb.com;user563;63;False
click50;www.facebook.com;user563;104;False
click51;http://www.facebook.com;user563;86;False
click52;https://www.facebook.com;user563;54;True
click53;www.facebook.com;user563;111;False
click54;www.facebook.com;user563;0;False
click55;www.facebook.com;user563;96;False
click56;www.sporza.be;user563;15;False
click57;www.facebook.com;user563;116;False
click58;www.facebook.com;user563;80;True
click59;http://www.imdb.com;user563;67;True
click60;www.sporza.be;user563;56;False
click61;www.facebook.com;user563;57;False
click62;www.facebook.com;user563;91;False
click63;https://www.facebook.com;user563;119;True
click0;https://www.imdb.com;user564;61;False
click1;www.facebook.com;user564;3;False
click2;www.facebook.com;user564;49;False
click3;www.facebook.com;user564;4;False
click4;www.facebook.com;user564;20;False
click5;www.facebook.com;user564;53;False
click6;www.facebook.com;user564;39;False
click7;https://www.imdb.com;user564;31;False
click8;www.facebook.com;user564;13;False
click0;http://www.facebook.com;user565;16;False
click1;https://www.facebook.com;user565;24;False
click2;www.facebook.com;user565;58;False
click3;https://www.facebook.com;user565;78;False
click4;www.facebook.com;user565;80;False
click5;www.imdb.com;user565;25;False
click6;www.facebook.com;user565;7;True
click7;http://www.facebook.com;user565;122;False
click8;www.facebook.com;user565;54;False
click9;www.facebook.com;user565;58;False
click10;www.facebook.com;user565;2;False
click11;www.facebook.com;user565;4;False
click0;www.facebook.com;user566;50;False
click1;www.facebook.com;user566;49;False
click2;www.facebook.com;user566;43;False
click3;www.imdb.com;user566;24;False
click4;www.facebook.com;user566;82;False
click5;www.facebook.com;user566;62;False
click6;www.facebook.com;user566;51;False
click7;http://www.imdb.com;user566;80;False
click8;www.facebook.com;user566;23;False
click9;www.facebook.com;user566;114;False
click10;www.facebook.com;user566;81;True
click11;www.facebook.com;user566;71;False
click12;www.facebook.com;user566;79;False
click13;http://www.imdb.com;user566;71;False
click14;www.imdb.com;user566;122;False
click15;www.facebook.com;user566;42;False
click16;www.imdb.com;user566;105;True
click17;www.facebook.com;user566;3;False
click18;https://www.facebook.com;user566;26;False
click19;http://www.imdb.com;user566;6;True
click20;www.facebook.com;user566;122;False
click21;www.facebook.com;user566;116;False
click22;www.facebook.com;user566;100;False
click23;www.facebook.com;user566;55;True
click24;www.facebook.com;user566;105;False
click25;www.facebook.com;user566;111;True
click26;www.imdb.com;user566;7;True
click0;www.facebook.com;user567;45;True
click1;https://www.imdb.com;user567;111;False
click2;www.facebook.com;user567;91;False
click3;https://www.facebook.com;user567;28;False
click4;www.facebook.com;user567;25;False
click5;www.facebook.com;user567;67;False
click6;www.facebook.com;user567;73;False
click7;www.facebook.com;user567;121;False
click8;www.facebook.com;user567;75;False
click9;www.facebook.com;user567;52;False
click10;http://www.imdb.com;user567;67;False
click11;www.imdb.com;user567;108;False
click12;www.facebook.com;user567;82;False
click13;www.facebook.com;user567;95;False
click14;www.imdb.com;user567;88;False
click15;www.facebook.com;user567;106;False
click16;http://www.facebook.com;user567;53;False
click17;www.facebook.com;user567;79;False
click18;www.facebook.com;user567;39;False
click19;http://www.imdb.com;user567;109;False
click20;www.facebook.com;user567;59;False
click21;http://www.facebook.com;user567;74;False
click22;www.facebook.com;user567;81;False
click23;www.facebook.com;user567;14;True
click24;www.facebook.com;user567;29;False
click25;www.sporza.be;user567;80;False
click26;www.imdb.com;user567;55;False
click27;http://www.imdb.com;user567;31;False
click28;www.facebook.com;user567;58;False
click29;www.facebook.com;user567;111;False
click30;www.facebook.com;user567;121;False
click31;http://www.facebook.com;user567;102;False
click32;http://www.imdb.com;user567;46;False
click0;www.imdb.com;user568;59;False
click1;https://www.facebook.com;user568;76;True
click2;www.facebook.com;user568;24;False
click3;www.facebook.com;user568;101;False
click4;https://www.imdb.com;user568;91;True
click5;http://www.facebook.com;user568;86;False
click6;http://www.facebook.com;user568;66;False
click7;http://www.facebook.com;user568;67;False
click8;www.imdb.com;user568;124;False
click9;https://www.facebook.com;user568;30;False
click10;www.facebook.com;user568;24;False
click11;https://www.facebook.com;user568;20;True
click12;http://www.imdb.com;user568;1;False
click13;www.facebook.com;user568;79;False
click14;www.facebook.com;user568;44;False
click15;www.facebook.com;user568;109;False
click16;http://www.facebook.com;user568;107;False
click0;www.facebook.com;user569;118;True
click1;www.facebook.com;user569;70;False
click2;https://www.facebook.com;user569;74;False
click3;http://www.sporza.be;user569;39;True
click4;http://www.facebook.com;user569;98;True
click5;www.facebook.com;user569;95;False
click6;https://www.facebook.com;user569;36;False
click7;https://www.facebook.com;user569;60;False
click8;www.imdb.com;user569;105;False
click9;http://www.facebook.com;user569;54;False
click10;www.facebook.com;user569;10;False
click11;www.facebook.com;user569;5;False
click12;http://www.facebook.com;user569;7;False
click13;www.facebook.com;user569;96;False
click14;www.facebook.com;user569;47;False
click15;https://www.sporza.be;user569;37;False
click16;http://www.facebook.com;user569;48;False
click17;www.sporza.be;user569;62;False
click18;https://www.facebook.com;user569;86;False
click19;www.facebook.com;user569;89;True
click20;http://www.facebook.com;user569;90;False
click21;www.facebook.com;user569;104;False
click22;https://www.facebook.com;user569;88;False
click23;www.imdb.com;user569;117;False
click24;www.imdb.com;user569;21;False
click0;https://www.facebook.com;user570;8;False
click1;www.facebook.com;user570;49;False
click2;www.facebook.com;user570;44;False
click3;www.facebook.com;user570;98;False
click4;www.facebook.com;user570;41;False
click5;www.imdb.com;user570;47;True
click6;www.facebook.com;user570;62;False
click7;www.imdb.com;user570;30;False
click8;www.facebook.com;user570;56;False
click9;www.facebook.com;user570;57;True
click10;www.facebook.com;user570;92;False
click11;www.facebook.com;user570;101;False
click12;www.facebook.com;user570;95;False
click13;www.facebook.com;user570;87;False
click14;http://www.imdb.com;user570;47;False
click15;http://www.facebook.com;user570;115;False
click16;www.imdb.com;user570;63;False
click17;www.sporza.be;user570;108;False
click18;http://www.facebook.com;user570;41;False
click0;www.imdb.com;user572;50;False
click1;www.sporza.be;user572;16;False
click2;www.imdb.com;user572;45;False
click3;https://www.imdb.com;user572;121;False
click4;www.facebook.com;user572;98;False
click5;www.imdb.com;user572;98;False
click6;https://www.imdb.com;user572;84;False
click7;www.facebook.com;user572;90;False
click8;https://www.facebook.com;user572;51;False
click9;www.facebook.com;user572;11;False
click10;http://www.facebook.com;user572;76;False
click11;www.facebook.com;user572;0;False
click12;https://www.sporza.be;user572;76;True
click13;https://www.facebook.com;user572;93;False
click14;http://www.imdb.com;user572;123;False
click15;www.facebook.com;user572;29;False
click16;http://www.imdb.com;user572;40;False
click17;http://www.facebook.com;user572;10;False
click18;https://www.imdb.com;user572;19;False
click19;www.facebook.com;user572;70;False
click20;www.facebook.com;user572;24;False
click21;www.facebook.com;user572;43;False
click22;www.facebook.com;user572;36;False
click23;www.facebook.com;user572;117;False
click24;https://www.facebook.com;user572;11;True
click25;http://www.imdb.com;user572;119;False
click26;https://www.facebook.com;user572;62;False
click27;http://www.facebook.com;user572;12;False
click28;www.facebook.com;user572;103;False
click29;http://www.facebook.com;user572;109;False
click30;http://www.imdb.com;user572;101;False
click31;https://www.imdb.com;user572;50;False
click0;www.imdb.com;user573;1;False
click1;www.sporza.be;user573;95;False
click2;www.imdb.com;user573;106;True
click3;https://www.imdb.com;user573;50;False
click4;www.facebook.com;user573;113;False
click5;www.facebook.com;user573;107;False
click6;www.facebook.com;user573;27;True
click7;www.imdb.com;user573;122;False
click8;www.imdb.com;user573;113;False
click9;www.imdb.com;user573;89;False
click10;www.facebook.com;user573;120;False
click11;www.imdb.com;user573;106;False
click12;www.facebook.com;user573;68;False
click13;www.facebook.com;user573;61;False
click14;www.facebook.com;user573;93;False
click15;www.facebook.com;user573;54;False
click0;https://www.facebook.com;user574;84;False
click1;http://www.sporza.be;user574;90;False
click2;http://www.facebook.com;user574;110;False
click3;www.imdb.com;user574;65;False
click4;www.sporza.be;user574;87;False
click5;www.sporza.be;user574;41;False
click6;www.facebook.com;user574;100;False
click7;www.facebook.com;user574;101;False
click8;https://www.facebook.com;user574;17;False
click9;https://www.imdb.com;user574;60;True
click10;www.facebook.com;user574;88;False
click11;http://www.imdb.com;user574;16;False
click12;http://www.imdb.com;user574;73;False
click13;http://www.sporza.be;user574;121;False
click14;www.sporza.be;user574;97;False
click15;www.facebook.com;user574;114;False
click16;www.facebook.com;user574;86;False
click17;www.facebook.com;user574;16;False
click18;www.imdb.com;user574;100;False
click19;http://www.facebook.com;user574;12;False
click20;www.sporza.be;user574;68;False
click21;https://www.imdb.com;user574;4;False
click22;www.imdb.com;user574;28;False
click23;www.imdb.com;user574;107;False
click24;www.facebook.com;user574;2;False
click25;https://www.facebook.com;user574;41;False
click26;https://www.imdb.com;user574;61;False
click27;www.facebook.com;user574;29;False
click28;www.facebook.com;user574;12;False
click29;www.imdb.com;user574;62;False
click30;www.imdb.com;user574;44;False
click31;http://www.facebook.com;user574;68;False
click32;http://www.facebook.com;user574;107;False
click33;http://www.facebook.com;user574;69;False
click34;www.imdb.com;user574;79;False
click35;http://www.facebook.com;user574;108;False
click36;www.facebook.com;user574;103;False
click37;https://www.facebook.com;user574;53;False
click38;https://www.facebook.com;user574;90;True
click39;https://www.facebook.com;user574;63;False
click0;http://www.facebook.com;user575;66;True
click1;www.facebook.com;user575;43;False
click2;www.facebook.com;user575;51;False
click3;www.facebook.com;user575;49;True
click4;www.facebook.com;user575;25;False
click5;www.facebook.com;user575;10;False
click6;www.facebook.com;user575;103;False
click7;www.facebook.com;user575;21;False
click8;www.imdb.com;user575;65;False
click9;www.facebook.com;user575;58;False
click10;www.facebook.com;user575;121;False
click11;www.imdb.com;user575;56;False
click12;www.imdb.com;user575;106;False
click13;www.sporza.be;user575;70;False
click14;www.facebook.com;user575;78;False
click15;http://www.facebook.com;user575;58;False
click16;www.facebook.com;user575;84;False
click17;www.facebook.com;user575;72;False
click18;www.facebook.com;user575;92;False
click19;www.imdb.com;user575;49;False
click20;www.facebook.com;user575;99;False
click21;www.sporza.be;user575;92;False
click22;www.imdb.com;user575;13;False
click23;https://www.facebook.com;user575;60;False
click24;www.facebook.com;user575;103;False
click25;www.imdb.com;user575;21;False
click26;www.facebook.com;user575;78;False
click27;www.facebook.com;user575;20;False
click28;www.imdb.com;user575;85;False
click29;www.facebook.com;user575;117;False
click30;www.sporza.be;user575;87;False
click31;www.facebook.com;user575;42;False
click32;http://www.facebook.com;user575;30;False
click33;www.facebook.com;user575;5;False
click34;https://www.imdb.com;user575;53;False
click35;www.imdb.com;user575;72;False
click36;www.imdb.com;user575;115;False
click37;www.facebook.com;user575;66;True
click38;www.facebook.com;user575;47;False
click39;https://www.facebook.com;user575;3;True
click40;www.facebook.com;user575;107;False
click41;www.facebook.com;user575;49;False
click42;www.imdb.com;user575;22;False
click43;https://www.facebook.com;user575;36;False
click44;www.facebook.com;user575;85;False
click45;http://www.facebook.com;user575;119;False
click46;http://www.facebook.com;user575;8;False
click47;https://www.facebook.com;user575;63;False
click48;http://www.facebook.com;user575;48;False
click49;www.facebook.com;user575;60;False
click0;www.facebook.com;user576;43;False
click1;www.facebook.com;user576;59;False
click2;http://www.imdb.com;user576;69;False
click3;http://www.facebook.com;user576;29;False
click4;www.facebook.com;user576;5;False
click5;https://www.facebook.com;user576;109;False
click6;www.imdb.com;user576;21;False
click7;https://www.facebook.com;user576;120;True
click8;www.facebook.com;user576;118;True
click9;www.facebook.com;user576;50;False
click10;https://www.imdb.com;user576;15;True
click11;www.facebook.com;user576;34;False
click12;http://www.facebook.com;user576;103;False
click13;www.facebook.com;user576;60;False
click14;www.facebook.com;user576;30;False
click15;http://www.facebook.com;user576;92;False
click16;www.facebook.com;user576;78;False
click17;www.facebook.com;user576;25;False
click18;http://www.facebook.com;user576;25;False
click19;https://www.facebook.com;user576;55;True
click20;www.facebook.com;user576;68;False
click21;www.facebook.com;user576;38;False
click22;www.imdb.com;user576;16;True
click23;www.facebook.com;user576;93;False
click24;www.facebook.com;user576;1;False
click25;www.imdb.com;user576;123;False
click26;www.facebook.com;user576;4;False
click27;http://www.facebook.com;user576;7;False
click28;www.facebook.com;user576;90;False
click29;www.imdb.com;user576;12;True
click30;www.facebook.com;user576;57;False
click31;www.imdb.com;user576;87;False
click32;https://www.imdb.com;user576;42;False
click33;www.facebook.com;user576;88;False
click34;www.imdb.com;user576;49;False
click35;www.facebook.com;user576;20;False
click36;http://www.facebook.com;user576;65;False
click37;https://www.sporza.be;user576;78;False
click38;https://www.imdb.com;user576;103;False
click39;www.imdb.com;user576;70;False
click40;https://www.facebook.com;user576;69;False
click41;https://www.imdb.com;user576;7;False
click42;www.facebook.com;user576;60;False
click43;http://www.facebook.com;user576;117;False
click44;www.facebook.com;user576;93;False
click45;http://www.facebook.com;user576;38;False
click46;www.facebook.com;user576;45;False
click47;https://www.imdb.com;user576;62;False
click48;www.facebook.com;user576;24;False
click49;http://www.facebook.com;user576;54;True
click50;www.facebook.com;user576;106;False
click0;www.facebook.com;user577;65;False
click1;www.facebook.com;user577;57;False
click2;http://www.sporza.be;user577;93;False
click3;www.imdb.com;user577;118;False
click4;www.sporza.be;user577;92;True
click5;www.facebook.com;user577;113;False
click6;http://www.imdb.com;user577;58;False
click7;http://www.imdb.com;user577;112;False
click8;http://www.facebook.com;user577;62;True
click9;https://www.facebook.com;user577;92;True
click10;www.facebook.com;user577;17;False
click11;www.sporza.be;user577;73;False
click12;http://www.facebook.com;user577;67;False
click13;www.facebook.com;user577;107;False
click14;www.facebook.com;user577;106;False
click15;www.facebook.com;user577;13;False
click16;www.sporza.be;user577;103;False
click17;http://www.facebook.com;user577;2;False
click18;http://www.facebook.com;user577;76;False
click19;http://www.facebook.com;user577;26;False
click20;www.facebook.com;user577;26;False
click21;http://www.sporza.be;user577;4;False
click22;www.imdb.com;user577;98;False
click23;www.facebook.com;user577;31;False
click24;www.facebook.com;user577;101;False
click25;www.facebook.com;user577;102;False
click26;www.imdb.com;user577;52;False
click27;http://www.imdb.com;user577;80;False
click28;https://www.facebook.com;user577;11;False
click29;www.sporza.be;user577;121;False
click30;http://www.sporza.be;user577;75;True
click31;https://www.facebook.com;user577;85;False
click32;http://www.imdb.com;user577;8;False
click33;www.facebook.com;user577;114;False
click34;http://www.facebook.com;user577;48;False
click35;www.sporza.be;user577;123;False
click36;https://www.facebook.com;user577;20;False
click37;www.facebook.com;user577;70;True
click38;http://www.facebook.com;user577;29;False
click39;www.sporza.be;user577;12;False
click40;https://www.facebook.com;user577;64;True
click41;http://www.facebook.com;user577;38;False
click42;https://www.imdb.com;user577;44;False
click43;http://www.facebook.com;user577;77;False
